CaseID,B3,ND2,ppethm,ppeduc5,GH1,B7_a,weight_pop,worse_off
6392,3,3,1,3,3,2,32861.2277,0
6393,5,2,4,4,3,2,28545.3752,0
6394,4,3,1,3,3,2,40687.6068,0
6395,2,3,1,4,1,2,11703.031,1
6396,3,2,1,3,3,2,20029.5594,0
6397,3,2,5,5,2,3,7991.7494,0
6398,3,3,1,5,2,3,9118.3914,0
6399,3,3,1,5,1,2,10965.4948,0
6400,4,3,4,1,1,3,71931.8904,0
6401,2,2,5,4,3,2,6995.186,1
6402,3,3,5,3,2,2,5468.863,0
6403,3,3,1,2,1,2,17477.1008,0
6404,3,3,1,3,3,2,22209.5667,0
6405,4,3,1,4,3,2,30850.2665,0
6406,4,3,4,4,3,2,23446.8946,0
6407,3,2,3,4,1,3,34148.31,0
6408,2,3,1,3,1,3,23769.8113,1
6409,3,2,1,2,3,2,18895.5798,0
6410,3,3,2,3,1,2,16050.0871,0
6411,3,1,4,4,3,2,20528.0944,0
6412,3,3,1,5,2,4,14140.9356,0
6413,3,3,1,4,1,3,21555.6205,0
6414,2,2,1,4,2,3,14001.9772,1
6415,3,3,1,3,3,3,14305.0933,0
6416,2,2,4,1,3,1,38762.1103,1
6417,3,3,1,5,1,3,13289.8954,0
6418,3,1,1,5,1,2,14001.9772,0
6419,4,3,1,5,3,3,21057.7269,0
6420,3,3,1,4,1,3,16329.0748,0
6421,3,2,2,4,1,4,18358.5598,0
6422,3,3,1,5,3,3,14140.9356,0
6423,2,1,1,2,1,1,23935.7243,1
6424,3,3,3,5,2,3,32456.741,0
6425,5,3,1,3,1,2,25291.9499,0
6426,2,3,1,3,2,2,19208.3366,1
6427,2,3,1,3,1,1,19208.3366,1
6428,2,3,1,3,1,2,26763.8187,1
6429,4,3,1,5,2,3,10305.5614,0
6430,3,3,1,3,1,1,26472.4545,0
6431,2,3,1,5,1,2,18415.6053,1
6432,3,5,3,3,1,2,62415.3391,0
6433,3,3,1,2,2,1,17668.7699,0
6434,3,3,1,3,3,2,22209.5667,0
6435,2,3,1,4,2,3,10965.4948,1
6436,3,3,1,1,1,1,17505.8615,0
6437,2,3,4,2,1,2,37757.1971,1
6438,3,3,1,3,3,3,27029.4281,0
6439,4,2,4,3,2,2,25185.7423,0
6440,5,3,1,2,2,3,35848.2214,0
6441,4,2,1,4,1,3,21057.7269,0
6442,2,3,1,3,1,1,27506.4562,1
6443,4,1,1,3,1,3,20617.8134,0
6444,3,3,1,3,4,3,15700.0129,0
6446,3,5,1,2,1,2,22794.1003,0
6447,4,2,1,2,1,2,49784.9876,0
6448,4,2,1,4,1,2,12622.8689,0
6449,5,3,1,3,4,3,25022.1054,0
6450,5,2,1,3,2,2,16524.1704,0
6451,4,2,4,3,4,2,32311.2597,0
6452,4,2,1,5,3,3,18197.2999,0
6453,1,2,1,3,1,1,19689.1633,1
6454,3,3,4,1,3,3,62794.0332,0
6455,3,3,4,5,3,2,20638.96,0
6456,2,3,1,3,1,2,19208.3366,1
6457,4,3,4,5,2,2,15978.5584,0
6458,3,3,2,3,2,4,18599.0304,0
6459,3,3,1,3,1,3,25022.1054,0
6460,2,3,2,5,1,2,13186.4986,1
6461,3,2,1,3,1,3,25296.5197,0
6462,2,3,1,3,2,2,13095.626,1
6463,3,4,1,4,1,2,13063.8424,0
6464,5,2,1,5,1,4,30850.2665,0
6465,3,3,1,4,1,1,26076.629,0
6466,3,3,1,3,2,2,16524.1704,0
6467,4,3,1,4,3,3,19362.5937,0
6468,1,3,1,4,1,1,14140.9356,1
6469,3,3,1,3,2,2,25043.4142,0
6470,4,1,1,5,3,3,19152.5501,0
6471,4,2,4,4,4,2,27093.6773,0
6472,3,2,1,4,1,2,20850.7995,0
6473,3,3,1,4,1,3,18695.7299,0
6474,2,5,1,1,3,2,32403.6859,1
6475,1,1,1,2,3,2,11496.9868,1
6476,3,2,1,5,2,3,13090.7683,0
6478,4,3,1,4,1,3,25685.9139,0
6479,1,2,1,5,2,2,9019.476000000001,1
6480,1,2,4,1,3,2,33837.9713,1
6481,2,3,2,4,3,2,23284.3861,1
6482,3,1,1,4,4,3,33001.1091,0
6483,3,3,1,3,1,3,19797.7591,0
6484,4,2,1,4,1,1,22514.1693,0
6485,1,3,1,4,2,1,15154.0373,1
6486,2,1,4,4,3,1,13623.9748,1
6487,3,3,1,2,2,3,28554.8684,0
6488,3,3,2,2,4,2,19209.8277,0
6489,5,2,4,5,1,3,24283.2291,0
6490,4,2,4,2,2,2,31813.8312,0
6491,3,2,4,2,3,3,29899.1879,0
6492,1,3,4,5,2,2,14747.2501,1
6493,4,1,4,5,1,3,20192.7949,0
6494,3,3,1,4,1,2,6774.3699,0
6495,3,2,4,2,3,2,66793.10060000001,0
6496,4,3,1,5,4,3,29732.7219,0
6497,3,2,1,4,3,2,17077.8151,0
6498,5,3,2,5,1,3,23515.4649,0
6499,3,2,1,4,1,2,17924.6434,0
6500,2,2,1,3,2,3,43125.2355,1
6501,4,3,1,4,3,2,18403.122,0
6502,5,3,2,3,1,2,50856.2839,0
6503,3,3,1,4,3,3,21555.6205,0
6504,2,1,1,5,3,3,22737.6043,1
6505,3,3,1,3,3,3,23631.7925,0
6506,2,1,1,4,3,2,18403.122,1
6507,2,2,1,4,3,1,21603.5463,1
6508,3,2,4,4,3,3,26687.7233,0
6509,3,3,3,3,3,3,44212.7693,0
6510,3,3,1,3,3,2,25978.1043,0
6511,2,3,1,3,1,2,28606.2186,1
6512,3,2,3,4,3,3,27339.2637,0
6513,4,2,1,4,3,3,25590.4914,0
6514,4,2,1,3,3,2,30420.8103,0
6515,4,2,1,5,3,2,22986.9647,0
6516,4,3,1,4,4,2,27797.8008,0
6517,2,3,1,4,1,2,27371.7683,1
6518,3,2,5,4,4,3,5965.1531,0
6519,5,3,1,4,3,2,19879.4568,0
6520,3,3,4,2,3,3,38863.1171,0
6521,3,1,1,2,2,3,39807.2877,0
6522,2,1,1,4,3,2,22761.0793,1
6523,2,3,1,3,3,2,32538.3112,1
6524,3,2,1,4,3,2,16745.0487,0
6525,5,3,1,4,1,3,17924.6434,0
6526,4,2,1,5,3,2,22986.9647,0
6527,3,3,3,5,3,3,26933.7556,0
6528,3,3,1,3,3,2,16869.4681,0
6529,3,2,3,4,4,3,36891.61,0
6530,2,3,1,4,1,2,26324.9475,1
6531,4,1,1,4,3,3,35298.2167,0
6533,3,3,1,4,3,3,27371.7683,0
6534,2,3,1,4,3,3,23056.0422,1
6535,2,3,1,3,3,1,24048.8575,1
6536,3,3,1,4,3,1,13037.2869,0
6537,2,1,1,4,1,2,19152.5501,1
6538,1,2,3,4,2,1,33237.9126,1
6539,2,2,1,5,1,2,19879.4568,1
6540,3,3,2,5,3,3,27917.1876,0
6541,5,1,3,5,1,3,37452.778,0
6542,4,3,4,3,1,3,32665.6132,0
6543,4,3,2,5,3,1,27614.3447,0
6544,2,2,1,5,2,2,16142.5632,1
6545,3,3,3,4,3,2,32812.6899,0
6546,2,2,4,4,3,2,22192.2596,1
6547,1,3,1,2,1,1,16146.2873,1
6548,5,3,1,5,1,2,24539.2323,0
6549,5,3,4,4,2,4,15962.6022,0
6550,4,3,1,5,4,3,22986.9647,0
6551,3,3,2,3,3,4,35306.3526,0
6552,2,3,1,3,1,2,27808.116,1
6553,3,2,1,4,3,2,19172.3238,0
6554,3,1,1,4,4,1,18975.3628,0
6555,4,2,4,4,4,3,10763.3001,0
6556,3,1,1,5,3,3,18197.2999,0
6557,4,3,1,4,1,2,27371.7683,0
6558,4,1,2,4,4,3,19917.4532,0
6559,2,3,1,3,1,1,34400.9517,1
6560,3,2,4,3,2,2,18526.6292,0
6561,4,3,1,3,1,3,30420.8103,0
6562,1,3,1,3,4,1,36313.0138,1
6563,3,3,1,4,2,3,18239.0615,0
6564,3,3,1,4,1,3,17999.8973,0
6565,3,2,1,4,3,2,22514.1693,0
6566,4,3,2,4,3,2,27917.1876,0
6567,3,2,1,4,3,2,19684.1078,0
6568,3,3,1,5,3,3,22514.1693,0
6569,3,3,1,3,4,2,27924.8641,0
6570,3,1,1,4,1,1,22761.0793,0
6571,2,3,1,4,3,3,28220.6405,1
6572,2,3,1,2,3,2,28005.0485,1
6573,3,1,1,5,3,2,16580.5006,0
6574,2,3,1,4,3,1,19684.1078,1
6575,3,3,1,3,3,2,27057.3341,0
6576,4,4,1,4,3,1,18197.2999,0
6577,2,2,3,4,1,1,30344.5485,1
6578,3,2,1,3,4,1,25332.7665,0
6579,4,3,1,4,3,3,17924.6434,0
6580,5,2,1,4,4,3,21555.6205,0
6581,3,3,1,4,3,3,25979.7551,0
6582,3,2,2,3,4,2,31175.8558,0
6583,4,3,1,5,1,3,21369.1931,0
6584,3,2,1,5,3,2,15501.4887,0
6585,2,1,1,4,1,2,21555.6205,1
6586,2,2,3,4,3,4,33567.7722,1
6587,5,3,2,4,3,3,27342.9875,0
6588,3,2,1,4,3,1,17730.1986,0
6589,1,3,2,3,4,1,36049.1891,1
6590,3,1,3,4,2,3,26233.4818,0
6591,3,2,1,4,3,3,28048.3081,0
6592,3,3,1,1,4,1,49165.7819,0
6593,2,3,1,2,1,1,31436.8015,1
6594,2,3,4,3,4,2,25698.212,1
6595,3,2,2,2,4,2,60185.6598,0
6596,2,3,1,5,2,2,21555.6205,1
6597,3,2,1,3,4,3,30883.5492,0
6598,3,3,1,3,3,2,29743.755,0
6599,3,3,1,4,1,3,27371.7683,0
6600,4,3,1,3,3,3,24048.8575,0
6601,2,1,2,4,3,1,17208.6903,1
6602,3,2,1,5,4,2,23056.0422,0
6603,4,3,1,4,1,3,21369.1931,0
6604,4,3,1,4,2,3,15155.9098,0
6605,1,2,4,3,4,1,24151.6233,1
6606,2,2,1,5,2,2,35298.2167,1
6607,2,2,2,5,3,2,24143.1843,1
6608,3,3,1,4,3,1,18964.3442,0
6609,3,3,2,3,3,1,26653.3015,0
6610,3,3,1,4,3,3,16745.0487,0
6611,2,5,5,3,3,1,4668.225,1
6612,2,2,1,5,3,2,35298.2167,1
6613,3,3,4,4,1,2,22529.8318,0
6614,3,2,1,3,4,3,30038.9379,0
6615,5,3,1,5,1,3,22269.0689,0
6616,3,1,1,3,3,2,29100.8049,0
6617,4,3,2,4,4,2,23260.3714,0
6618,3,5,1,3,3,2,23512.7298,0
6619,2,3,1,3,4,1,26022.5387,1
6620,3,2,1,4,3,3,27371.7683,0
6621,3,3,1,3,2,4,15498.1327,0
6622,3,3,1,5,3,1,18197.2999,0
6623,3,2,1,3,3,3,25296.5197,0
6624,5,3,1,4,3,1,27643.4111,0
6625,1,1,4,4,3,2,18771.6708,1
6626,3,1,1,3,1,2,9897.0743,0
6627,4,3,1,3,3,3,16308.8148,0
6628,2,2,1,3,1,2,30038.9379,1
6629,2,3,2,2,2,1,25301.7277,1
6631,2,3,1,2,3,1,25326.7144,1
6632,3,2,1,5,2,1,21793.3678,0
6633,4,2,3,5,3,4,28530.1393,0
6634,4,2,1,4,1,2,21049.0111,0
6635,3,3,1,4,2,1,10857.7405,0
6636,3,3,1,2,3,2,14428.0173,0
6637,4,2,1,5,3,3,27371.7683,0
6638,3,3,1,1,3,2,14270.6508,0
6639,4,5,4,1,3,1,54361.2468,0
6640,3,3,1,4,1,2,10184.0797,0
6641,2,2,1,2,3,1,13153.1707,1
6642,2,2,2,2,3,3,27040.4497,1
6643,3,1,1,2,1,3,33884.2013,0
6644,2,3,1,2,3,1,34365.2713,1
6645,2,3,4,5,1,2,14197.6925,1
6646,3,3,5,2,2,3,29664.0745,0
6647,2,3,1,5,1,2,15525.1982,1
6648,3,3,2,4,2,2,16328.746,0
6649,3,2,1,3,3,2,27506.4562,0
6650,5,2,1,5,1,3,21057.7269,0
6651,1,2,2,1,3,1,21700.0351,1
6652,3,2,3,2,3,2,49098.0254,0
6653,3,2,3,4,4,3,27610.5839,0
6654,3,2,4,4,1,3,16861.8687,0
6655,1,3,4,2,3,1,36064.3768,1
6656,2,2,1,2,3,2,16465.7697,1
6657,2,2,1,2,4,3,24147.6831,1
6658,3,3,2,2,3,1,39894.2871,0
6659,1,1,1,5,2,1,12517.6437,1
6660,3,3,4,2,4,3,78515.2522,0
6661,3,2,1,4,2,3,13090.7683,0
6662,2,3,3,1,3,2,49016.9734,1
6663,3,2,1,4,1,3,27746.4885,0
6664,4,3,1,2,1,1,28468.6637,0
6665,2,3,1,4,3,3,23284.8549,1
6666,3,3,1,3,2,2,15091.212,0
6667,3,3,1,4,1,3,20850.7995,0
6668,2,1,1,1,4,1,19739.2482,1
6669,2,2,4,3,4,1,14064.6018,1
6670,3,3,1,3,1,2,18155.9675,0
6671,2,3,1,3,2,2,21486.0478,1
6672,3,3,1,3,1,1,15973.3754,0
6673,3,3,4,3,2,2,29102.9744,0
6674,3,3,1,2,1,2,24620.1087,0
6675,2,4,1,5,2,3,8138.9048,1
6676,2,3,4,3,3,1,29392.9448,1
6677,3,3,1,4,1,3,16733.4566,0
6678,2,3,1,5,3,3,16745.0487,1
6679,3,3,2,2,2,2,30885.9165,0
6680,2,1,2,5,1,2,26467.5892,1
6681,3,3,4,3,1,3,22877.5538,0
6682,2,3,1,3,1,2,14933.8735,1
6683,3,3,2,2,4,2,43094.6855,0
6684,4,2,2,1,3,3,21700.0351,0
6685,4,2,1,2,2,1,15923.6687,0
6686,4,5,2,4,3,2,23260.3714,0
6687,3,3,1,4,2,1,14140.9356,0
6688,4,2,1,2,3,1,17082.1699,0
6689,3,3,1,1,1,3,37554.9394,0
6690,2,3,2,5,1,1,17005.1083,1
6691,4,2,1,5,1,3,13289.8954,0
6692,2,3,1,4,2,2,20481.7834,1
6693,3,3,1,2,1,2,18413.5359,0
6694,4,3,1,3,3,3,25722.8259,0
6695,2,1,1,5,1,2,16329.0748,1
6696,3,3,1,3,1,2,24810.7546,0
6697,1,3,5,2,3,2,15704.4124,1
6698,3,2,4,4,1,1,17345.5275,0
6699,1,3,4,3,1,2,14300.5259,1
6700,5,3,2,4,3,4,23922.1531,0
6701,3,3,1,4,1,2,22514.1693,0
6702,3,3,1,3,1,2,25022.1054,0
6703,3,3,5,5,2,3,4072.9772,0
6704,3,2,4,4,4,2,14007.0782,0
6705,2,3,1,4,4,1,19172.3238,1
6706,3,3,2,2,3,2,37677.6253,0
6707,4,1,2,3,2,2,10525.9209,0
6708,4,3,2,5,1,2,16881.7532,0
6709,5,2,1,5,2,3,8349.6505,0
6710,2,2,1,4,1,1,19790.4153,1
6711,2,3,4,2,2,2,32293.892,1
6712,2,1,2,3,3,1,12612.4912,1
6713,2,3,1,3,3,3,30038.9379,1
6714,3,2,1,2,4,3,30752.476,0
6715,3,3,1,5,1,3,15092.0511,0
6716,2,3,1,5,1,2,15966.8273,1
6717,2,1,1,5,4,1,23056.0422,1
6718,1,3,1,3,1,1,18393.4481,1
6719,3,2,1,5,1,3,14001.9772,0
6720,3,2,2,3,2,1,15692.2781,0
6721,1,3,1,2,1,1,25821.4603,1
6722,2,3,1,1,3,2,24234.7606,1
6723,2,2,1,3,3,1,13076.0047,1
6724,2,2,1,2,3,2,17704.7623,1
6725,3,3,5,3,3,2,8054.0301,0
6726,3,3,1,2,3,2,34803.4579,0
6727,3,2,1,4,3,3,21555.6205,0
6728,2,3,4,3,3,2,27508.5068,1
6729,2,3,3,2,2,2,56417.719,1
6730,2,2,1,5,1,3,19917.9717,1
6731,3,3,2,3,2,3,21618.7925,0
6732,3,2,1,2,4,3,24620.1087,0
6733,3,3,1,3,1,1,32983.7615,0
6734,1,3,1,4,1,2,22737.6043,1
6735,3,3,1,2,1,2,24112.0744,0
6736,3,3,1,2,3,3,16258.6986,0
6737,3,2,1,3,1,3,16148.5533,0
6738,2,2,1,3,3,2,20837.024,1
6739,3,3,1,3,3,2,23174.8918,0
6740,2,2,1,4,3,2,11250.5645,1
6741,4,2,1,2,1,2,23188.1982,0
6742,3,1,1,3,1,2,25402.7232,0
6744,5,1,4,3,3,3,31993.7475,0
6745,3,3,1,2,1,1,18474.3355,0
6746,3,3,1,1,4,2,39435.8481,0
6747,3,3,2,3,3,3,9628.437,0
6748,2,1,1,5,1,1,19677.1448,1
6749,3,2,1,4,3,2,19362.5937,0
6750,3,1,1,1,3,3,23255.4528,0
6751,2,3,1,2,2,2,23443.4148,1
6752,1,5,1,1,4,1,22145.7839,1
6753,4,3,2,1,3,4,31648.3546,0
6754,2,3,4,2,3,1,19449.0673,1
6755,5,3,1,3,3,2,18932.1979,0
6756,4,2,1,2,1,2,34363.1907,0
6757,2,4,1,2,3,3,30486.0082,1
6758,4,3,1,4,3,2,18239.0615,0
6759,2,3,2,3,1,2,36049.1891,1
6760,2,3,1,2,1,1,31344.751,1
6761,2,3,1,2,2,1,18800.2184,1
6762,3,3,1,3,3,1,18308.6267,0
6763,3,3,1,4,1,2,23284.8549,0
6764,3,3,1,2,4,3,24310.1336,0
6765,4,3,1,2,1,3,20411.4205,0
6766,3,2,1,3,1,2,24414.671,0
6767,3,4,1,2,1,1,15051.257,0
6768,3,2,2,2,1,3,23235.1701,0
6769,2,2,1,4,1,3,21057.7269,1
6770,4,1,2,3,2,2,24727.0111,0
6771,4,2,1,3,1,3,30702.6562,0
6772,2,1,1,2,2,3,28104.2223,1
6773,3,3,1,4,1,1,20110.5171,0
6774,2,3,4,3,3,2,23490.2307,1
6775,3,3,1,4,3,2,18683.0567,0
6776,4,3,1,4,2,3,10857.7405,0
6777,2,3,3,4,1,1,18224.6982,1
6778,1,1,4,2,1,2,48089.8845,1
6779,3,3,2,3,1,1,24542.8487,0
6780,3,1,1,4,3,2,20850.7995,0
6781,2,3,1,3,2,1,14149.361,1
6782,5,3,1,4,1,3,17730.1986,0
6783,4,2,1,4,1,3,26076.629,0
6784,3,1,1,4,3,3,27371.7683,0
6785,3,3,2,3,2,2,20434.3615,0
6786,3,3,2,2,3,2,15238.021,0
6787,3,2,1,2,1,1,29390.9838,0
6788,3,5,4,3,3,2,24151.6233,0
6789,2,2,1,2,3,2,18921.4246,1
6790,2,2,1,5,1,3,10302.1511,1
6791,3,3,1,2,1,2,28340.4706,0
6792,5,3,5,3,3,1,6057.2301,0
6793,3,3,2,3,2,2,14681.5897,0
6794,3,3,4,5,4,3,18996.8667,0
6795,4,3,1,2,3,2,28588.185,0
6796,3,3,1,4,2,3,13763.2751,0
6797,3,2,4,4,2,3,8803.1505,0
6798,3,2,1,3,3,2,25325.7021,0
6799,2,2,1,5,2,2,13900.4068,1
6800,4,2,1,4,1,3,21883.5087,0
6801,3,3,5,2,4,1,16936.799,0
6802,1,3,1,2,3,3,18531.5261,1
6803,5,2,4,2,3,2,38373.8181,0
6804,2,1,1,5,3,2,14975.528,1
6805,2,1,2,1,3,2,28209.1946,1
6806,4,2,2,1,3,1,19517.0183,0
6807,2,3,1,3,3,2,18217.7819,1
6808,3,3,2,2,3,2,29169.7903,0
6809,3,3,3,2,3,2,88732.6474,0
6810,3,2,2,3,2,3,18960.6734,0
6811,2,3,1,4,2,2,12033.6823,1
6812,3,3,2,3,1,3,26327.5297,0
6813,3,3,1,4,4,2,21279.8529,0
6814,3,1,3,3,2,3,38312.0363,0
6815,3,2,1,4,1,2,12570.0952,0
6816,3,1,1,4,3,4,22761.0793,0
6817,3,2,1,4,4,2,17077.8151,0
6818,4,1,1,4,3,3,21555.6205,0
6819,2,2,1,3,1,2,15700.0129,1
6820,2,3,1,4,1,2,23284.8549,1
6821,1,5,4,2,3,1,41673.6035,1
6822,1,5,1,4,4,1,10945.3891,1
6823,3,3,2,4,4,2,13062.2057,0
6824,3,3,1,3,3,1,26726.6534,0
6825,2,3,1,2,1,2,28651.2769,1
6826,3,3,2,2,3,2,43094.6855,0
6827,4,5,2,4,1,2,14121.3338,0
6828,3,3,1,3,1,2,25083.8296,0
6829,4,3,2,4,3,2,12069.8285,0
6830,2,3,4,2,4,3,29640.1137,1
6831,4,3,2,2,3,3,19000.7,0
6832,3,2,1,2,2,2,15850.0935,0
6833,3,5,2,3,4,2,19761.3134,0
6834,1,3,4,3,1,2,17385.9704,1
6835,3,5,3,5,1,3,18224.6982,0
6836,3,2,1,4,1,2,21369.1931,0
6837,5,2,1,2,2,3,10662.7319,0
6838,4,2,1,5,1,2,19677.1448,0
6839,3,3,1,2,2,3,17709.3186,0
6840,3,2,1,5,1,2,13900.4068,0
6841,3,3,2,1,2,4,29759.8514,0
6842,1,1,4,1,4,1,50877.5229,1
6843,5,3,2,4,3,3,25574.1687,0
6844,5,2,1,4,3,2,21603.5463,0
6845,3,3,1,2,3,1,16183.5754,0
6846,3,3,1,3,1,1,21722.5301,0
6847,4,3,3,3,3,2,58578.8167,0
6848,3,4,2,3,1,2,25247.261,0
6849,3,3,4,2,1,1,47098.9351,0
6850,3,2,2,2,2,2,14924.0234,0
6851,3,2,3,1,3,2,70243.671,0
6852,4,4,2,2,2,3,31224.6384,0
6853,2,3,2,3,3,1,13420.1527,1
6854,2,3,1,4,1,2,12761.3023,1
6855,2,3,1,5,3,2,12641.8712,1
6856,1,1,4,3,4,1,18108.6517,1
6857,1,5,1,2,1,3,29858.9726,1
6858,5,3,4,4,1,4,17029.2092,0
6859,3,3,1,3,1,2,26022.5387,0
6860,2,3,1,4,1,3,25685.9139,1
6861,2,3,4,5,1,2,11435.6574,1
6862,3,3,1,2,1,3,48396.0053,0
6863,3,2,4,5,1,3,24703.1954,0
6864,3,3,1,2,2,2,21247.9149,0
6865,2,3,1,2,1,1,23150.652,1
6866,2,2,1,5,1,2,21555.6205,1
6867,3,3,1,3,3,1,23631.7925,0
6868,3,3,4,3,3,2,32311.2597,0
6869,3,3,1,4,3,3,27371.7683,0
6870,2,3,1,5,3,3,21279.8529,1
6871,3,2,1,4,2,3,14001.9772,0
6872,3,3,1,3,3,3,25022.1054,0
6873,5,3,1,3,1,3,29713.0783,0
6874,3,2,1,3,2,2,43125.2355,0
6875,2,3,1,1,4,1,44941.4752,1
6876,2,2,4,4,4,3,31007.5584,1
6877,4,1,1,5,3,2,25979.7551,0
6878,3,3,1,5,4,2,22761.0793,0
6879,3,2,1,4,3,1,22737.6043,0
6880,2,2,1,4,3,3,10755.3979,1
6881,3,3,2,3,3,3,38819.9239,0
6882,4,2,1,4,3,2,21369.1931,0
6883,3,2,1,4,1,3,35298.2167,0
6884,4,2,1,4,3,1,21603.5463,0
6885,4,2,4,5,3,3,27093.6773,0
6886,2,5,1,2,2,1,34365.2713,1
6887,3,1,1,4,3,3,18197.2999,0
6888,2,2,1,4,3,3,15306.32,1
6889,3,2,2,5,3,3,25563.5836,0
6890,4,3,1,2,1,3,21612.2715,0
6891,3,3,1,3,3,2,23982.9993,0
6892,3,3,4,2,2,2,42203.7391,0
6893,4,3,4,2,1,3,49980.0306,0
6895,3,3,4,4,3,2,22529.8318,0
6896,1,3,1,4,1,2,10965.4948,1
6897,5,2,4,2,3,1,41673.6035,0
6898,1,3,4,2,2,2,37230.8986,1
6899,2,3,4,4,4,2,17624.1159,1
6900,3,3,1,2,3,2,25326.7144,0
6901,3,2,3,3,3,4,62415.3391,0
6902,4,1,1,4,1,2,22146.0361,0
6903,3,3,1,5,3,2,15321.6202,0
6904,4,1,1,5,1,1,16329.0748,0
6905,4,3,1,2,3,2,25821.4603,0
6906,2,3,1,1,3,3,13944.2782,1
6907,4,3,1,4,1,3,21603.5463,0
6908,3,3,1,1,1,2,34426.1209,0
6909,2,2,1,1,2,2,20824.3129,1
6910,3,3,4,2,1,2,63632.6774,0
6911,4,2,4,4,1,3,23972.5664,0
6912,4,3,1,4,2,3,10305.5614,0
6913,4,2,2,5,1,3,33697.5297,0
6914,1,1,1,3,3,1,9474.6283,1
6915,2,3,1,3,2,3,16361.7927,1
6916,2,3,1,5,1,3,16302.7652,1
6917,3,3,1,4,1,3,11703.031,0
6918,4,3,4,4,1,3,14007.0782,0
6919,2,2,1,1,3,2,27512.6404,1
6920,2,3,4,2,1,2,29519.2122,1
6921,3,3,1,5,2,3,13289.8954,0
6922,1,3,1,5,1,1,16142.5632,1
6923,2,1,4,3,3,2,22877.5538,1
6924,3,3,2,3,4,3,27493.0243,0
6925,4,2,1,5,2,3,9028.787899999999,0
6926,3,2,2,2,3,2,28939.4565,0
6927,2,3,5,3,1,2,9900.9602,1
6928,3,2,2,4,3,2,42868.9456,0
6929,2,3,1,3,2,2,28295.9011,1
6930,3,2,1,4,1,2,26076.629,0
6931,3,3,1,3,2,2,20607.1795,0
6932,3,3,2,1,3,3,38686.2901,0
6933,2,3,1,4,1,3,16142.5632,1
6934,4,3,1,3,3,3,20089.3827,0
6935,3,1,1,3,1,3,21938.1087,0
6936,3,3,1,2,2,2,15483.2334,0
6937,3,2,1,4,3,1,17999.8973,0
6938,3,3,2,5,1,2,33697.5297,0
6939,3,3,4,2,4,2,43526.0575,0
6940,1,3,1,3,1,1,23451.4453,1
6941,1,3,1,5,2,2,10739.5377,1
6942,3,3,2,4,1,3,22365.3674,0
6943,2,2,1,3,2,3,13150.606,1
6944,3,1,1,4,3,3,19892.9415,0
6945,3,2,1,5,2,3,13289.8954,0
6946,3,2,1,5,1,2,15092.0511,0
6947,3,3,3,5,2,3,20385.7703,0
6948,3,1,1,2,3,1,18735.49,0
6949,4,3,1,4,2,3,7808.2253,0
6950,1,3,1,4,2,1,8903.927100000001,1
6951,3,3,2,5,1,2,18999.9068,0
6952,3,3,1,4,1,3,12517.6437,0
6953,4,2,1,4,3,3,21603.5463,0
6954,2,3,1,3,3,3,29743.755,1
6955,3,3,1,5,2,2,30214.56,0
6956,3,3,2,2,3,3,31699.6045,0
6957,2,4,1,3,1,1,13577.5963,1
6958,3,5,1,4,4,2,7129.2552,0
6959,2,3,1,3,1,2,13758.0015,1
6960,3,2,1,5,1,3,14001.9772,0
6961,1,3,1,4,1,2,12641.8712,1
6962,3,2,4,3,3,2,25698.212,0
6963,2,1,1,4,1,2,30547.111,1
6964,4,3,1,5,2,2,14140.9356,0
6965,3,3,1,3,1,3,26726.6534,0
6966,3,5,1,3,1,3,13758.0015,0
6967,3,1,1,5,1,3,21515.8307,0
6968,2,2,1,4,1,3,12622.8689,1
6969,3,1,1,3,4,2,27924.8641,0
6970,4,3,4,3,4,3,46896.2074,0
6971,5,3,1,4,2,3,21057.7269,0
6972,2,2,5,5,1,3,3666.6386,1
6973,2,3,1,2,1,2,17704.7623,1
6974,4,3,3,3,3,1,40246.806,0
6975,2,3,1,3,3,2,11944.2005,1
6976,2,1,1,4,1,2,21515.8307,1
6977,2,2,1,3,1,1,18393.4481,1
6978,3,3,4,2,1,2,79832.1375,0
6979,2,3,1,4,2,3,13771.8091,1
6980,3,3,1,3,1,3,11497.5571,0
6981,3,3,1,4,1,2,13763.8121,0
6982,3,1,1,5,2,2,10440.3513,0
6983,3,3,1,5,1,2,15321.6202,0
6984,3,3,1,3,2,3,9113.035900000001,0
6985,3,3,1,4,1,3,16142.5632,0
6986,3,2,1,3,1,2,15700.0129,0
6987,2,3,4,4,3,2,10620.7379,1
6988,3,3,4,2,3,3,41031.773,0
6989,2,2,1,3,3,1,19797.7591,1
6990,3,3,1,4,1,2,15116.4069,0
6991,3,2,1,4,1,3,16302.7652,0
6992,2,3,1,4,1,2,19483.0237,1
6993,5,2,1,4,3,2,19362.5937,0
6994,3,3,1,2,3,2,15209.6036,0
6995,3,3,4,5,1,3,22217.8608,0
6996,3,2,3,5,1,2,19382.5887,0
6997,4,5,4,2,1,1,28111.2815,0
6998,4,2,1,4,1,3,16329.0748,0
6999,3,3,1,2,1,2,23700.5158,0
7000,2,3,1,3,3,1,12233.8219,1
7001,3,2,2,5,2,3,17173.8704,0
7002,4,3,1,2,1,3,19437.8896,0
7003,2,3,4,1,3,2,48210.5725,1
7004,4,2,1,4,3,3,12433.7361,0
7005,2,3,1,3,1,2,14149.361,1
